Dt_Customer,Marital_Status,Education,Current_Age,Recency,NumWebVisitsMonth,Income,childornot,total_amt_spent,totalnum_purchases,Target,segments
16.0,0.0,1.0,56.0,19.0,4.0,76982.0,0.0,1062.0,16.0,1.0,Good Customers
387.0,1.0,0.0,71.0,50.0,2.0,57247.0,1.0,232.0,12.0,0.0,Good Customers
372.0,0.0,2.0,42.0,67.0,7.0,22944.0,1.0,76.0,9.0,0.0,Bad Customers
388.0,1.0,0.0,46.0,46.0,8.0,25315.0,1.0,54.0,9.0,0.0,Bad Customers
755.0,0.0,1.0,54.0,37.0,7.0,43638.0,1.0,201.0,11.0,0.0,Bad Customers
733.0,0.0,2.0,39.0,38.0,6.0,42710.0,1.0,406.0,14.0,0.0,Bad Customers
388.0,1.0,2.0,41.0,9.0,3.0,84169.0,0.0,1919.0,20.0,1.0,Good Customers
391.0,1.0,1.0,47.0,56.0,3.0,54058.0,1.0,662.0,20.0,0.0,Good Customers
23.0,1.0,0.0,33.0,98.0,5.0,24683.0,1.0,41.0,8.0,0.0,Bad Customers
24.0,0.0,1.0,59.0,68.0,1.0,85620.0,0.0,1600.0,14.0,1.0,Good Customers
392.0,1.0,1.0,43.0,72.0,6.0,47850.0,1.0,134.0,8.0,0.0,Good Customers
5.0,1.0,1.0,55.0,47.0,8.0,19514.0,2.0,69.0,10.0,1.0,Bad Customers
2.0,1.0,2.0,50.0,33.0,6.0,27159.0,2.0,21.0,6.0,0.0,Bad Customers
0.0,0.0,0.0,60.0,87.0,3.0,39548.0,2.0,54.0,7.0,0.0,Bad Customers
23.0,0.0,1.0,34.0,0.0,7.0,21474.0,1.0,91.0,8.0,1.0,Bad Customers
24.0,0.0,2.0,52.0,73.0,6.0,60504.0,1.0,526.0,18.0,0.0,Good Customers
378.0,1.0,1.0,60.0,74.0,8.0,22419.0,0.0,162.0,8.0,0.0,Bad Customers
389.0,1.0,2.0,74.0,4.0,1.0,81698.0,0.0,1008.0,25.0,1.0,Good Customers
749.0,1.0,1.0,71.0,50.0,8.0,43462.0,2.0,240.0,16.0,0.0,Bad Customers
395.0,0.0,2.0,45.0,57.0,5.0,54880.0,1.0,795.0,21.0,0.0,Good Customers
391.0,1.0,1.0,41.0,30.0,2.0,79908.0,0.0,1772.0,19.0,1.0,Good Customers
392.0,1.0,0.0,53.0,27.0,5.0,15315.0,0.0,64.0,8.0,0.0,Bad Customers
374.0,1.0,1.0,64.0,61.0,6.0,87771.0,1.0,1957.0,20.0,1.0,Good Customers
386.0,1.0,1.0,45.0,4.0,5.0,33039.0,1.0,78.0,7.0,0.0,Bad Customers
379.0,0.0,1.0,43.0,75.0,2.0,81741.0,0.0,1572.0,19.0,0.0,Good Customers
370.0,1.0,2.0,52.0,12.0,4.0,71499.0,1.0,795.0,26.0,0.0,Good Customers
16.0,1.0,0.0,53.0,13.0,4.0,62466.0,1.0,889.0,26.0,0.0,Good Customers
390.0,0.0,2.0,60.0,9.0,3.0,48799.0,1.0,331.0,15.0,0.0,Good Customers
23.0,1.0,2.0,73.0,48.0,4.0,52157.0,1.0,265.0,12.0,0.0,Good Customers
756.0,0.0,1.0,61.0,80.0,8.0,66565.0,1.0,1065.0,19.0,0.0,Good Customers
388.0,1.0,2.0,72.0,60.0,5.0,29298.0,2.0,11.0,4.0,0.0,Bad Customers
390.0,0.0,1.0,44.0,43.0,6.0,47691.0,1.0,21.0,4.0,0.0,Good Customers
754.0,1.0,1.0,53.0,19.0,7.0,38200.0,2.0,17.0,4.0,0.0,Bad Customers
749.0,1.0,1.0,49.0,26.0,6.0,44989.0,1.0,369.0,16.0,0.0,Good Customers
4.0,1.0,2.0,55.0,58.0,7.0,38443.0,2.0,38.0,6.0,0.0,Bad Customers
382.0,0.0,0.0,45.0,42.0,8.0,38593.0,1.0,177.0,11.0,0.0,Bad Customers
394.0,1.0,2.0,53.0,27.0,5.0,64413.0,1.0,279.0,12.0,0.0,Good Customers
393.0,1.0,2.0,42.0,56.0,8.0,36959.0,1.0,62.0,7.0,0.0,Bad Customers
365.0,1.0,2.0,46.0,27.0,5.0,61996.0,1.0,1230.0,21.0,1.0,Good Customers
30.0,1.0,1.0,55.0,10.0,7.0,51287.0,2.0,182.0,11.0,0.0,Good Customers
372.0,1.0,1.0,53.0,48.0,8.0,13260.0,2.0,49.0,10.0,0.0,Bad Customers
379.0,1.0,2.0,57.0,39.0,5.0,47472.0,2.0,75.0,8.0,0.0,Good Customers
386.0,1.0,2.0,67.0,85.0,7.0,54603.0,2.0,227.0,16.0,0.0,Good Customers
751.0,1.0,2.0,49.0,64.0,6.0,45207.0,2.0,215.0,15.0,1.0,Good Customers
378.0,1.0,1.0,72.0,69.0,8.0,40689.0,1.0,444.0,20.0,0.0,Bad Customers
375.0,1.0,0.0,56.0,54.0,8.0,47821.0,2.0,47.0,5.0,0.0,Good Customers
381.0,1.0,2.0,72.0,57.0,7.0,27450.0,0.0,143.0,7.0,0.0,Bad Customers
28.0,1.0,1.0,40.0,64.0,6.0,39453.0,1.0,55.0,7.0,0.0,Bad Customers
13.0,1.0,0.0,52.0,10.0,4.0,26850.0,2.0,63.0,11.0,0.0,Bad Customers
738.0,0.0,1.0,68.0,65.0,3.0,79800.0,0.0,1867.0,22.0,1.0,Good Customers
381.0,1.0,2.0,62.0,74.0,2.0,61794.0,1.0,611.0,20.0,0.0,Good Customers
14.0,1.0,1.0,68.0,4.0,7.0,53863.0,1.0,473.0,18.0,1.0,Good Customers
375.0,1.0,1.0,64.0,94.0,4.0,24221.0,0.0,55.0,6.0,0.0,Bad Customers
749.0,0.0,2.0,39.0,41.0,7.0,39684.0,1.0,81.0,7.0,1.0,Bad Customers
749.0,1.0,2.0,48.0,25.0,2.0,92163.0,0.0,2086.0,21.0,1.0,Good Customers
385.0,0.0,2.0,58.0,94.0,1.0,69882.0,0.0,1478.0,20.0,0.0,Good Customers
1.0,1.0,1.0,46.0,9.0,4.0,33178.0,1.0,49.0,5.0,0.0,Bad Customers
384.0,1.0,2.0,51.0,47.0,1.0,59973.0,0.0,382.0,15.0,0.0,Good Customers
376.0,1.0,2.0,48.0,12.0,7.0,17459.0,1.0,69.0,9.0,1.0,Bad Customers
735.0,0.0,1.0,54.0,80.0,7.0,23910.0,1.0,67.0,6.0,0.0,Bad Customers
376.0,1.0,2.0,54.0,20.0,8.0,42169.0,2.0,30.0,6.0,0.0,Bad Customers
391.0,1.0,0.0,45.0,39.0,6.0,26224.0,1.0,63.0,9.0,0.0,Bad Customers
744.0,1.0,1.0,42.0,57.0,8.0,31089.0,1.0,79.0,10.0,0.0,Bad Customers
375.0,0.0,1.0,62.0,27.0,7.0,30081.0,1.0,42.0,5.0,0.0,Bad Customers
730.0,1.0,1.0,63.0,83.0,5.0,62807.0,1.0,819.0,23.0,0.0,Good Customers
378.0,0.0,1.0,68.0,79.0,1.0,72906.0,0.0,1151.0,17.0,0.0,Good Customers
752.0,1.0,2.0,75.0,69.0,5.0,61467.0,2.0,594.0,20.0,0.0,Good Customers
370.0,1.0,2.0,57.0,77.0,7.0,49618.0,2.0,129.0,11.0,0.0,Good Customers
732.0,0.0,2.0,37.0,15.0,10.0,21888.0,1.0,213.0,12.0,1.0,Bad Customers
20.0,0.0,1.0,50.0,99.0,5.0,42429.0,1.0,67.0,7.0,0.0,Bad Customers
385.0,0.0,1.0,67.0,61.0,7.0,26150.0,3.0,28.0,5.0,0.0,Bad Customers
735.0,1.0,0.0,48.0,23.0,7.0,30801.0,1.0,45.0,6.0,0.0,Bad Customers
24.0,1.0,1.0,58.0,84.0,3.0,81168.0,0.0,1193.0,18.0,1.0,Good Customers
376.0,0.0,2.0,54.0,74.0,6.0,26877.0,0.0,268.0,12.0,0.0,Bad Customers
377.0,0.0,2.0,79.0,90.0,3.0,45006.0,0.0,266.0,12.0,0.0,Good Customers
750.0,1.0,0.0,50.0,41.0,8.0,18978.0,1.0,37.0,5.0,0.0,Bad Customers
367.0,1.0,1.0,56.0,28.0,7.0,22574.0,3.0,37.0,7.0,0.0,Bad Customers
752.0,0.0,2.0,54.0,73.0,5.0,48240.0,0.0,882.0,25.0,1.0,Good Customers
369.0,1.0,1.0,49.0,88.0,7.0,45837.0,2.0,373.0,18.0,0.0,Good Customers
390.0,0.0,2.0,58.0,94.0,8.0,35791.0,3.0,35.0,6.0,0.0,Bad Customers
392.0,1.0,2.0,47.0,31.0,1.0,162397.0,2.0,107.0,1.0,0.0,Good Customers
378.0,0.0,1.0,45.0,31.0,4.0,54162.0,2.0,42.0,5.0,0.0,Good Customers
744.0,1.0,2.0,63.0,6.0,2.0,30522.0,1.0,326.0,17.0,0.0,Bad Customers
384.0,1.0,2.0,62.0,23.0,6.0,54456.0,1.0,404.0,17.0,0.0,Good Customers
381.0,0.0,1.0,52.0,92.0,7.0,31632.0,0.0,95.0,6.0,0.0,Bad Customers
21.0,0.0,1.0,74.0,52.0,1.0,72298.0,0.0,939.0,14.0,1.0,Good Customers
367.0,0.0,0.0,45.0,50.0,7.0,36975.0,1.0,33.0,5.0,0.0,Bad Customers
392.0,1.0,0.0,68.0,54.0,3.0,72635.0,0.0,981.0,21.0,1.0,Good Customers
376.0,1.0,1.0,47.0,93.0,6.0,13624.0,1.0,36.0,7.0,0.0,Bad Customers
392.0,0.0,1.0,48.0,56.0,3.0,84196.0,1.0,1237.0,20.0,0.0,Good Customers
740.0,1.0,1.0,63.0,28.0,7.0,70971.0,1.0,1825.0,34.0,1.0,Good Customers
755.0,0.0,2.0,46.0,94.0,9.0,34487.0,2.0,103.0,9.0,0.0,Bad Customers
743.0,0.0,1.0,46.0,76.0,9.0,28769.0,1.0,191.0,12.0,0.0,Bad Customers
376.0,1.0,2.0,53.0,43.0,8.0,69084.0,1.0,1586.0,25.0,0.0,Good Customers
17.0,1.0,2.0,65.0,46.0,1.0,65488.0,0.0,963.0,14.0,0.0,Good Customers
16.0,1.0,0.0,53.0,13.0,4.0,62466.0,1.0,889.0,26.0,0.0,Good Customers
16.0,0.0,0.0,63.0,27.0,7.0,32218.0,0.0,93.0,7.0,1.0,Bad Customers
378.0,0.0,1.0,50.0,12.0,3.0,83917.0,0.0,1587.0,21.0,1.0,Good Customers
21.0,0.0,1.0,61.0,3.0,7.0,46102.0,3.0,16.0,4.0,0.0,Good Customers
391.0,0.0,1.0,71.0,72.0,5.0,84574.0,0.0,1375.0,32.0,0.0,Good Customers
388.0,1.0,1.0,61.0,6.0,4.0,56181.0,1.0,393.0,14.0,0.0,Good Customers
733.0,0.0,2.0,73.0,53.0,7.0,63120.0,1.0,1477.0,26.0,1.0,Good Customers
389.0,1.0,1.0,52.0,58.0,2.0,73691.0,1.0,1179.0,18.0,1.0,Good Customers
756.0,1.0,1.0,63.0,78.0,2.0,63381.0,1.0,1005.0,26.0,0.0,Good Customers
18.0,1.0,2.0,75.0,57.0,2.0,76140.0,0.0,1348.0,21.0,0.0,Good Customers
731.0,0.0,2.0,64.0,37.0,6.0,62859.0,1.0,1307.0,23.0,0.0,Good Customers
389.0,0.0,1.0,59.0,20.0,5.0,45906.0,1.0,486.0,15.0,1.0,Good Customers
386.0,1.0,2.0,76.0,73.0,2.0,77632.0,0.0,2252.0,13.0,1.0,Good Customers
377.0,1.0,2.0,52.0,56.0,6.0,46463.0,2.0,235.0,17.0,0.0,Good Customers
375.0,1.0,1.0,53.0,36.0,3.0,105471.0,0.0,1724.0,30.0,1.0,Good Customers
382.0,0.0,2.0,53.0,9.0,4.0,55282.0,1.0,235.0,11.0,0.0,Good Customers
8.0,1.0,2.0,46.0,42.0,4.0,78710.0,1.0,1092.0,28.0,0.0,Good Customers
379.0,1.0,1.0,65.0,28.0,5.0,66886.0,1.0,599.0,17.0,0.0,Good Customers
14.0,0.0,2.0,63.0,23.0,1.0,98777.0,0.0,2008.0,19.0,1.0,Good Customers
734.0,1.0,1.0,38.0,38.0,9.0,29103.0,1.0,48.0,6.0,0.0,Bad Customers
749.0,1.0,1.0,49.0,63.0,6.0,67445.0,1.0,1174.0,32.0,0.0,Good Customers
18.0,1.0,2.0,73.0,71.0,2.0,50616.0,1.0,67.0,7.0,0.0,Good Customers
758.0,0.0,1.0,68.0,9.0,8.0,49431.0,1.0,365.0,15.0,0.0,Good Customers
24.0,0.0,1.0,48.0,81.0,0.0,153924.0,0.0,6.0,0.0,0.0,Good Customers
27.0,1.0,1.0,70.0,87.0,6.0,61278.0,1.0,165.0,10.0,0.0,Good Customers
739.0,1.0,0.0,65.0,92.0,6.0,26490.0,0.0,210.0,11.0,0.0,Bad Customers
364.0,1.0,2.0,76.0,36.0,4.0,73059.0,1.0,1095.0,26.0,0.0,Good Customers
374.0,0.0,2.0,57.0,86.0,6.0,46734.0,3.0,223.0,12.0,1.0,Good Customers
754.0,1.0,1.0,60.0,83.0,6.0,56253.0,1.0,597.0,22.0,0.0,Good Customers
381.0,1.0,1.0,38.0,74.0,7.0,19986.0,1.0,22.0,4.0,0.0,Bad Customers
370.0,0.0,1.0,48.0,87.0,4.0,58330.0,1.0,1064.0,24.0,0.0,Good Customers
754.0,1.0,0.0,43.0,29.0,8.0,25965.0,0.0,74.0,6.0,0.0,Bad Customers
395.0,1.0,2.0,67.0,88.0,6.0,14661.0,0.0,26.0,5.0,0.0,Bad Customers
733.0,1.0,1.0,64.0,77.0,8.0,18690.0,0.0,60.0,5.0,0.0,Bad Customers
380.0,1.0,2.0,49.0,25.0,7.0,45068.0,1.0,20.0,4.0,0.0,Good Customers
370.0,0.0,0.0,36.0,34.0,6.0,21063.0,1.0,59.0,7.0,0.0,Bad Customers
387.0,1.0,2.0,55.0,43.0,8.0,29187.0,1.0,34.0,5.0,0.0,Bad Customers
388.0,1.0,0.0,52.0,76.0,3.0,54690.0,2.0,198.0,12.0,0.0,Good Customers
366.0,1.0,2.0,59.0,81.0,5.0,59304.0,1.0,1048.0,28.0,0.0,Good Customers
387.0,0.0,2.0,61.0,87.0,6.0,59247.0,2.0,574.0,21.0,0.0,Good Customers
749.0,0.0,1.0,53.0,33.0,3.0,66731.0,1.0,1029.0,17.0,0.0,Good Customers
379.0,1.0,1.0,43.0,38.0,4.0,77353.0,1.0,670.0,20.0,0.0,Good Customers
760.0,0.0,2.0,48.0,63.0,8.0,52614.0,1.0,990.0,16.0,0.0,Good Customers
9.0,1.0,1.0,49.0,26.0,8.0,26751.0,2.0,11.0,4.0,0.0,Bad Customers
731.0,1.0,2.0,60.0,17.0,5.0,81300.0,1.0,1241.0,21.0,1.0,Good Customers
29.0,0.0,1.0,44.0,75.0,1.0,70337.0,0.0,576.0,17.0,0.0,Good Customers
379.0,1.0,0.0,38.0,13.0,9.0,36145.0,1.0,172.0,12.0,1.0,Bad Customers
372.0,0.0,2.0,43.0,19.0,2.0,65295.0,0.0,664.0,20.0,0.0,Good Customers
377.0,0.0,1.0,60.0,51.0,6.0,68118.0,1.0,928.0,23.0,0.0,Good Customers
731.0,0.0,1.0,56.0,81.0,7.0,68743.0,0.0,2074.0,30.0,0.0,Good Customers
370.0,1.0,0.0,41.0,32.0,8.0,41039.0,0.0,467.0,15.0,0.0,Bad Customers
371.0,1.0,1.0,68.0,84.0,5.0,38946.0,1.0,257.0,12.0,0.0,Bad Customers
376.0,1.0,1.0,56.0,87.0,1.0,65777.0,0.0,1146.0,17.0,0.0,Good Customers
389.0,0.0,2.0,47.0,99.0,4.0,66476.0,1.0,689.0,20.0,0.0,Good Customers
749.0,0.0,2.0,51.0,96.0,2.0,86857.0,0.0,2114.0,22.0,1.0,Good Customers
757.0,1.0,2.0,41.0,21.0,0.0,160803.0,0.0,1717.0,44.0,0.0,Good Customers
15.0,1.0,2.0,34.0,40.0,1.0,77845.0,0.0,1346.0,21.0,1.0,Good Customers
365.0,1.0,2.0,54.0,3.0,2.0,69476.0,0.0,1044.0,15.0,0.0,Good Customers
757.0,0.0,2.0,63.0,98.0,6.0,50611.0,1.0,493.0,22.0,1.0,Good Customers
370.0,0.0,1.0,53.0,73.0,2.0,61209.0,0.0,957.0,13.0,0.0,Good Customers
383.0,1.0,2.0,65.0,90.0,3.0,42315.0,1.0,270.0,12.0,0.0,Bad Customers
393.0,1.0,0.0,71.0,29.0,6.0,13084.0,0.0,29.0,5.0,0.0,Bad Customers
367.0,0.0,2.0,74.0,3.0,7.0,47570.0,2.0,121.0,9.0,1.0,Good Customers
369.0,1.0,2.0,62.0,94.0,3.0,61923.0,2.0,126.0,8.0,0.0,Good Customers
5.0,0.0,1.0,28.0,65.0,6.0,34824.0,0.0,23.0,4.0,0.0,Bad Customers
388.0,0.0,2.0,74.0,33.0,8.0,26518.0,2.0,57.0,8.0,1.0,Bad Customers
392.0,0.0,1.0,62.0,46.0,6.0,45938.0,0.0,636.0,20.0,0.0,Good Customers
22.0,1.0,1.0,63.0,29.0,4.0,78468.0,0.0,1004.0,28.0,1.0,Good Customers
378.0,0.0,1.0,50.0,99.0,4.0,78901.0,1.0,734.0,20.0,0.0,Good Customers
19.0,1.0,1.0,45.0,26.0,4.0,71427.0,2.0,614.0,20.0,0.0,Good Customers
20.0,0.0,1.0,45.0,30.0,8.0,71022.0,1.0,1453.0,21.0,1.0,Good Customers
2.0,0.0,2.0,35.0,27.0,1.0,90247.0,0.0,1621.0,15.0,1.0,Good Customers
369.0,0.0,2.0,55.0,24.0,7.0,41335.0,1.0,187.0,12.0,0.0,Bad Customers
386.0,1.0,1.0,37.0,93.0,4.0,71952.0,1.0,1443.0,22.0,1.0,Good Customers
3.0,0.0,2.0,53.0,34.0,2.0,35682.0,1.0,57.0,6.0,0.0,Bad Customers
386.0,0.0,1.0,72.0,88.0,8.0,43185.0,1.0,637.0,20.0,0.0,Bad Customers
374.0,1.0,2.0,75.0,96.0,7.0,66375.0,1.0,948.0,14.0,1.0,Good Customers
386.0,1.0,2.0,52.0,10.0,7.0,35178.0,1.0,59.0,5.0,1.0,Bad Customers
383.0,1.0,1.0,37.0,26.0,8.0,25252.0,1.0,18.0,4.0,0.0,Bad Customers
740.0,0.0,2.0,58.0,49.0,5.0,55250.0,1.0,903.0,26.0,0.0,Good Customers
376.0,0.0,1.0,48.0,11.0,6.0,33249.0,1.0,112.0,8.0,0.0,Bad Customers
382.0,1.0,1.0,70.0,44.0,4.0,58398.0,0.0,596.0,20.0,0.0,Good Customers
388.0,1.0,1.0,41.0,75.0,7.0,50272.0,1.0,233.0,13.0,0.0,Good Customers
754.0,1.0,2.0,48.0,64.0,1.0,76618.0,0.0,1511.0,11.0,0.0,Good Customers
738.0,0.0,0.0,63.0,19.0,2.0,87305.0,0.0,1152.0,17.0,1.0,Good Customers
385.0,1.0,1.0,45.0,45.0,7.0,25851.0,1.0,48.0,7.0,0.0,Bad Customers
365.0,0.0,1.0,53.0,77.0,6.0,58710.0,1.0,1185.0,31.0,0.0,Good Customers
2.0,0.0,1.0,65.0,9.0,7.0,45160.0,2.0,21.0,4.0,0.0,Good Customers
742.0,1.0,2.0,58.0,1.0,4.0,74806.0,1.0,965.0,16.0,0.0,Good Customers
394.0,1.0,1.0,69.0,90.0,7.0,59111.0,0.0,869.0,21.0,0.0,Good Customers
8.0,1.0,2.0,39.0,43.0,7.0,18988.0,1.0,16.0,6.0,0.0,Bad Customers
383.0,1.0,1.0,58.0,79.0,3.0,72190.0,0.0,1947.0,16.0,0.0,Good Customers
760.0,1.0,1.0,47.0,19.0,9.0,7500.0,1.0,71.0,12.0,1.0,Bad Customers
22.0,1.0,1.0,57.0,99.0,6.0,44794.0,1.0,65.0,6.0,0.0,Good Customers
372.0,1.0,1.0,68.0,62.0,2.0,80395.0,0.0,1380.0,24.0,1.0,Good Customers
6.0,0.0,2.0,47.0,41.0,1.0,75012.0,0.0,1027.0,23.0,0.0,Good Customers
384.0,1.0,2.0,58.0,60.0,7.0,56962.0,3.0,411.0,21.0,0.0,Good Customers
381.0,1.0,1.0,32.0,17.0,4.0,89891.0,0.0,836.0,26.0,1.0,Good Customers
368.0,0.0,2.0,74.0,24.0,5.0,35946.0,2.0,11.0,4.0,0.0,Bad Customers
754.0,1.0,2.0,70.0,60.0,8.0,53593.0,2.0,480.0,23.0,0.0,Good Customers
383.0,1.0,1.0,45.0,57.0,3.0,66373.0,2.0,606.0,23.0,0.0,Good Customers
379.0,0.0,2.0,75.0,74.0,8.0,45072.0,3.0,284.0,16.0,0.0,Good Customers
386.0,0.0,1.0,50.0,22.0,5.0,89694.0,2.0,1472.0,14.0,1.0,Good Customers
2.0,1.0,1.0,74.0,46.0,2.0,72025.0,0.0,1677.0,26.0,1.0,Good Customers
367.0,1.0,1.0,50.0,69.0,4.0,67432.0,1.0,1335.0,19.0,0.0,Good Customers
27.0,1.0,2.0,71.0,29.0,2.0,70545.0,1.0,334.0,13.0,0.0,Good Customers
378.0,1.0,0.0,34.0,37.0,7.0,17487.0,1.0,18.0,4.0,0.0,Bad Customers
752.0,1.0,1.0,54.0,26.0,4.0,62882.0,1.0,1338.0,20.0,0.0,Good Customers
373.0,0.0,2.0,70.0,8.0,5.0,64108.0,1.0,1099.0,30.0,0.0,Good Customers
390.0,1.0,2.0,67.0,26.0,8.0,34941.0,2.0,97.0,8.0,0.0,Bad Customers
30.0,0.0,2.0,73.0,79.0,5.0,48767.0,3.0,63.0,9.0,0.0,Good Customers
394.0,1.0,0.0,45.0,71.0,6.0,38702.0,1.0,109.0,9.0,0.0,Bad Customers
6.0,1.0,1.0,59.0,83.0,3.0,82224.0,0.0,902.0,21.0,1.0,Good Customers
384.0,1.0,1.0,71.0,57.0,1.0,83844.0,0.0,1574.0,20.0,1.0,Good Customers
386.0,1.0,0.0,48.0,37.0,5.0,17003.0,1.0,38.0,9.0,0.0,Bad Customers
22.0,0.0,1.0,28.0,30.0,1.0,71163.0,0.0,960.0,24.0,0.0,Good Customers
380.0,0.0,1.0,53.0,34.0,7.0,33697.0,1.0,28.0,4.0,1.0,Bad Customers
2.0,1.0,0.0,69.0,0.0,6.0,63564.0,0.0,1215.0,28.0,1.0,Good Customers
364.0,1.0,2.0,51.0,89.0,2.0,83443.0,0.0,1497.0,22.0,0.0,Good Customers
392.0,1.0,2.0,65.0,92.0,3.0,51518.0,1.0,449.0,17.0,0.0,Good Customers
370.0,0.0,1.0,48.0,87.0,4.0,58330.0,1.0,1064.0,24.0,0.0,Good Customers
368.0,1.0,1.0,54.0,20.0,8.0,80952.0,0.0,1757.0,25.0,1.0,Good Customers
29.0,1.0,1.0,44.0,56.0,3.0,75507.0,0.0,1440.0,21.0,0.0,Good Customers
387.0,1.0,0.0,45.0,28.0,4.0,63855.0,0.0,1006.0,24.0,0.0,Good Customers
750.0,1.0,2.0,51.0,55.0,6.0,62220.0,1.0,1226.0,23.0,1.0,Good Customers
376.0,1.0,1.0,59.0,25.0,8.0,58512.0,1.0,1171.0,20.0,0.0,Good Customers
381.0,1.0,2.0,44.0,0.0,4.0,40662.0,1.0,92.0,8.0,0.0,Bad Customers
25.0,1.0,2.0,64.0,86.0,5.0,38829.0,1.0,99.0,8.0,0.0,Bad Customers
392.0,1.0,0.0,42.0,8.0,7.0,35523.0,1.0,66.0,8.0,0.0,Bad Customers
7.0,0.0,1.0,56.0,33.0,6.0,79146.0,2.0,564.0,19.0,0.0,Good Customers
367.0,1.0,2.0,35.0,13.0,3.0,78285.0,0.0,1427.0,21.0,0.0,Good Customers
386.0,0.0,2.0,45.0,12.0,7.0,31626.0,1.0,86.0,6.0,1.0,Bad Customers
9.0,0.0,1.0,71.0,92.0,1.0,75127.0,0.0,833.0,19.0,0.0,Good Customers
369.0,1.0,1.0,68.0,90.0,6.0,48726.0,1.0,242.0,12.0,0.0,Good Customers
750.0,1.0,1.0,46.0,8.0,2.0,74985.0,0.0,1869.0,17.0,0.0,Good Customers
756.0,1.0,1.0,36.0,6.0,6.0,67430.0,0.0,1364.0,29.0,0.0,Good Customers
394.0,1.0,0.0,58.0,91.0,4.0,46891.0,1.0,183.0,8.0,0.0,Good Customers
370.0,1.0,2.0,67.0,52.0,6.0,62058.0,1.0,450.0,18.0,0.0,Good Customers
392.0,1.0,1.0,44.0,3.0,2.0,72063.0,1.0,758.0,21.0,0.0,Good Customers
383.0,1.0,2.0,72.0,57.0,3.0,78939.0,0.0,1507.0,20.0,0.0,Good Customers
372.0,0.0,1.0,58.0,9.0,8.0,42720.0,2.0,654.0,25.0,1.0,Bad Customers
383.0,1.0,1.0,51.0,22.0,7.0,33622.0,2.0,81.0,9.0,0.0,Bad Customers
753.0,1.0,2.0,66.0,76.0,20.0,6835.0,1.0,137.0,1.0,0.0,Bad Customers
390.0,1.0,1.0,70.0,86.0,7.0,41452.0,2.0,16.0,4.0,0.0,Bad Customers
365.0,0.0,2.0,58.0,64.0,6.0,40760.0,1.0,93.0,8.0,0.0,Bad Customers
5.0,1.0,2.0,65.0,90.0,1.0,74250.0,0.0,1158.0,18.0,0.0,Good Customers
377.0,0.0,2.0,68.0,79.0,3.0,51124.0,2.0,43.0,6.0,0.0,Good Customers
383.0,0.0,1.0,52.0,28.0,2.0,72258.0,1.0,1525.0,22.0,0.0,Good Customers
26.0,0.0,2.0,49.0,86.0,1.0,71466.0,0.0,1230.0,19.0,0.0,Good Customers
17.0,1.0,1.0,47.0,42.0,4.0,36283.0,2.0,29.0,6.0,0.0,Bad Customers
20.0,0.0,1.0,53.0,39.0,7.0,20587.0,1.0,25.0,5.0,0.0,Bad Customers
12.0,1.0,1.0,51.0,8.0,7.0,30467.0,1.0,24.0,4.0,0.0,Bad Customers
377.0,1.0,1.0,51.0,40.0,8.0,31590.0,1.0,38.0,5.0,0.0,Bad Customers
732.0,1.0,0.0,37.0,5.0,7.0,20425.0,1.0,57.0,7.0,0.0,Bad Customers
16.0,1.0,2.0,63.0,96.0,7.0,17144.0,2.0,47.0,12.0,0.0,Bad Customers
394.0,0.0,2.0,55.0,28.0,7.0,42564.0,1.0,813.0,24.0,1.0,Bad Customers
2.0,1.0,2.0,45.0,22.0,7.0,43783.0,1.0,629.0,22.0,1.0,Bad Customers
753.0,0.0,1.0,47.0,30.0,9.0,40780.0,1.0,377.0,17.0,0.0,Bad Customers
381.0,1.0,2.0,78.0,45.0,2.0,62847.0,0.0,1612.0,14.0,0.0,Good Customers
754.0,1.0,2.0,66.0,58.0,2.0,82017.0,0.0,729.0,17.0,1.0,Good Customers
376.0,0.0,1.0,73.0,49.0,7.0,16813.0,0.0,50.0,6.0,1.0,Bad Customers
366.0,1.0,1.0,45.0,37.0,4.0,51267.0,2.0,270.0,15.0,0.0,Good Customers
391.0,0.0,1.0,62.0,70.0,3.0,46524.0,1.0,177.0,9.0,0.0,Good Customers
376.0,0.0,2.0,61.0,33.0,7.0,45183.0,0.0,315.0,13.0,1.0,Good Customers
2.0,1.0,2.0,69.0,98.0,6.0,70421.0,1.0,767.0,23.0,0.0,Good Customers
738.0,0.0,0.0,58.0,17.0,8.0,60161.0,1.0,1071.0,26.0,0.0,Good Customers
394.0,1.0,1.0,50.0,54.0,3.0,73926.0,0.0,1580.0,24.0,0.0,Good Customers
381.0,1.0,1.0,55.0,39.0,8.0,19329.0,1.0,60.0,10.0,0.0,Bad Customers
382.0,1.0,2.0,53.0,81.0,4.0,61872.0,1.0,573.0,21.0,0.0,Good Customers
370.0,0.0,1.0,67.0,71.0,5.0,46984.0,2.0,41.0,5.0,0.0,Good Customers
377.0,1.0,1.0,72.0,62.0,6.0,34838.0,2.0,170.0,10.0,0.0,Bad Customers
390.0,0.0,2.0,79.0,8.0,2.0,82716.0,0.0,1167.0,28.0,0.0,Good Customers
390.0,1.0,1.0,65.0,76.0,8.0,48192.0,0.0,1526.0,25.0,1.0,Good Customers
391.0,1.0,2.0,47.0,66.0,7.0,49681.0,2.0,458.0,21.0,0.0,Good Customers
